,PC1,PC2,vendor,model,overall_score
349,1.1515411327832168,1.1678296482534674,GROK,grok-3-mini,4.5
350,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
351,-3.6893120823063805,1.195502759558964,OpenAI,gpt-4.1-nano,2.5
352,-1.8299633788240965,-0.6096203736383579,GROK,grok-3-mini,3.25
353,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
354,1.8460149767934058,-0.802285709238529,GROK,grok-3-mini,4.75
355,-1.1792636936107488,-1.1146718387800332,GROK,grok-3-mini,3.5
356,0.5472166236487481,1.8178654822812905,Anthropic,claude-3-opus-20240229,4.25
357,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
358,-3.038612397093033,0.6904512944172885,Anthropic,claude-3-opus-20240229,2.75
359,-1.8737375376209378,0.8554435187119631,OpenAI,gpt-4.1-nano,3.25
360,1.1515411327832168,1.1678296482534674,OpenAI,gpt-4.1-nano,4.5
361,-0.05763543921060734,1.4916427970870378,Google,gemini-1.5-pro,4.0
362,-4.294164145165737,0.8692800743647116,Anthropic,claude-3-opus-20240229,2.25
363,-1.268885474761582,1.1816662039062156,GROK,grok-3-mini,3.5
364,-2.3905137291617233,-1.4246484319608557,OpenAI,gpt-4.1-nano,3.0
365,-3.1287617319687535,2.0105308178814623,Google,gemini-1.5-pro,2.75
366,1.7558656419176852,0.5177938142256442,OpenAI,gpt-4.1-nano,4.75
367,1.1973887551372089,0.3365554979175393,GROK,grok-3-mini,4.5
368,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
369,0.5466890699238611,0.8416069630592148,Anthropic,claude-3-opus-20240229,4.25
370,0.5472166236487481,1.8178654822812905,Google,gemini-1.5-pro,4.25
371,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
372,-2.4342878879585648,0.04041546038946541,Anthropic,claude-3-opus-20240229,3.0
373,-4.854714495503364,0.054252016042213864,GROK,grok-3-mini,2.0
374,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
375,-2.4342878879585648,0.04041546038946541,Anthropic,claude-3-opus-20240229,3.0
376,-2.4342878879585648,0.04041546038946541,GROK,grok-3-mini,3.0
377,-3.0391399508179204,-0.2858072248047871,Google,gemini-1.5-pro,2.75
378,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
379,2.4065653271310334,0.01274234908396873,Google,gemini-1.5-pro,5.0
380,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
381,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
382,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
383,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
384,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
385,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
386,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
387,-4.854714495503364,0.054252016042213864,Google,gemini-1.5-pro,2.0
388,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
389,-1.2694130284864693,0.2054076846841399,Anthropic,claude-3-opus-20240229,3.5
390,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
391,-2.4342878879585648,0.04041546038946541,Anthropic,claude-3-opus-20240229,3.0
392,-7.275141103048163,0.06808857169496163,Google,gemini-1.5-pro,1.0
393,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
394,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
395,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
396,1.1973887551372089,0.3365554979175393,GROK,grok-3-mini,4.5
397,1.8017132642716776,-0.3134803361102838,GROK,grok-3-mini,4.75
398,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
399,-0.6187133432731216,-0.2996437804575355,Anthropic,claude-3-opus-20240229,3.75
400,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
401,-2.994838238296192,-0.7746125979330324,Google,gemini-1.5-pro,2.75
402,1.2411629139340503,-1.1285083944327816,GROK,grok-3-mini,4.5
403,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
404,-1.1792636936107488,-1.1146718387800332,Anthropic,claude-3-opus-20240229,3.5
405,-1.1792636936107488,-1.1146718387800332,Google,gemini-1.5-pro,3.5
406,-1.1792636936107488,-1.1146718387800332,Anthropic,claude-3-opus-20240229,3.5
407,1.8460149767934058,-0.802285709238529,Google,gemini-1.5-pro,4.75
408,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
409,-2.4342878879585648,0.04041546038946541,Anthropic,claude-3-opus-20240229,3.0
410,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
411,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
412,-0.5744116307513932,-0.7884491535857807,OpenAI,gpt-4.1-nano,3.75
413,-0.5744116307513932,-0.7884491535857807,Anthropic,claude-3-opus-20240229,3.75
414,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
415,-1.22303785240759,0.3503920535702877,Google,gemini-1.5-pro,3.5
416,-1.22303785240759,0.3503920535702877,OpenAI,gpt-4.1-nano,3.5
417,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
418,0.5466890699238611,0.8416069630592148,GROK,grok-3-mini,4.25
419,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
420,1.8017132642716776,-0.3134803361102838,Google,gemini-1.5-pro,4.75
421,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
422,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
423,-3.5996903011555474,-1.100835283127285,Google,gemini-1.5-pro,2.5
424,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
425,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
426,1.1973887551372089,0.3365554979175393,OpenAI,gpt-4.1-nano,4.5
427,1.1973887551372089,0.3365554979175393,GROK,grok-3-mini,4.5
428,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
429,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
430,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
431,-1.22303785240759,0.3503920535702877,Anthropic,claude-3-opus-20240229,3.5
432,-1.963359318771771,3.1517815613982125,OpenAI,gpt-4.1-nano,3.25
433,-1.2673395649293184,0.8391974266985329,Google,gemini-1.5-pro,3.5
434,0.6368384047995816,-0.47847256040495845,GROK,grok-3-mini,4.25
435,-3.5996903011555474,-1.100835283127285,GROK,grok-3-mini,2.5
436,0.5466890699238611,0.8416069630592148,Anthropic,claude-3-opus-20240229,4.25
437,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
438,-1.8299633788240965,-0.6096203736383579,OpenAI,gpt-4.1-nano,3.25
439,-0.6187133432731216,-0.2996437804575355,Anthropic,claude-3-opus-20240229,3.75
440,-1.1792636936107488,-1.1146718387800332,Google,gemini-1.5-pro,3.5
441,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
442,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
443,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
444,1.2411629139340503,-1.1285083944327816,Anthropic,claude-3-opus-20240229,4.5
445,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
446,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
447,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
448,1.2411629139340503,-1.1285083944327816,Anthropic,claude-3-opus-20240229,4.5
449,-1.7835882027452172,-0.46463600475221006,GROK,grok-3-mini,3.25
450,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
451,-1.8294358250992093,0.3666381455837179,Anthropic,claude-3-opus-20240229,3.25
452,-0.6645609656271138,0.5316303698783924,Google,gemini-1.5-pro,3.75
453,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
454,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
455,-1.268885474761582,1.1816662039062156,Anthropic,claude-3-opus-20240229,3.5
456,-0.6645609656271138,0.5316303698783924,OpenAI,gpt-4.1-nano,3.75
457,-0.6181857895482346,0.6766147387645403,GROK,grok-3-mini,3.75
458,-1.1787361398858616,-0.1384133195579575,Google,gemini-1.5-pro,3.5
459,-0.6181857895482346,0.6766147387645403,Anthropic,claude-3-opus-20240229,3.75
460,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
461,-0.6187133432731216,-0.2996437804575355,OpenAI,gpt-4.1-nano,3.75
462,-0.6181857895482346,0.6766147387645403,Anthropic,claude-3-opus-20240229,3.75
463,-1.1787361398858616,-0.1384133195579575,OpenAI,gpt-4.1-nano,3.5
464,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
465,-1.2251113159647409,-0.2833976884441054,Google,gemini-1.5-pro,3.5
466,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
467,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
468,-1.8737375376209378,0.8554435187119631,Google,gemini-1.5-pro,3.25
469,-1.8737375376209378,0.8554435187119631,OpenAI,gpt-4.1-nano,3.25
470,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
471,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
472,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
473,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
474,1.7558656419176852,0.5177938142256442,OpenAI,gpt-4.1-nano,4.75
475,-1.8737375376209378,0.8554435187119631,Google,gemini-1.5-pro,3.25
476,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
477,-1.22303785240759,0.3503920535702877,Anthropic,claude-3-opus-20240229,3.5
478,1.8017132642716776,-0.3134803361102838,Google,gemini-1.5-pro,4.75
479,-1.22303785240759,0.3503920535702877,GROK,grok-3-mini,3.5
480,0.5909907824455896,0.3528015899309695,OpenAI,gpt-4.1-nano,4.25
481,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
482,-1.8737375376209378,0.8554435187119631,GROK,grok-3-mini,3.25
483,-1.268885474761582,1.1816662039062156,Anthropic,claude-3-opus-20240229,3.5
484,-1.268885474761582,1.1816662039062156,OpenAI,gpt-4.1-nano,3.5
485,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
486,-2.478062046755406,1.5054793527397863,Google,gemini-1.5-pro,3.0
487,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
488,1.1515411327832168,1.1678296482534674,Anthropic,claude-3-opus-20240229,4.5
489,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
490,-2.9489906159421997,-1.6058867482689603,GROK,grok-3-mini,2.75
491,1.2854646264557787,-1.6173137675610267,GROK,grok-3-mini,4.5
492,-1.268885474761582,1.1816662039062156,OpenAI,gpt-4.1-nano,3.5
493,0.5904632287207024,-0.6234569292911061,Google,gemini-1.5-pro,4.25
494,-3.1287617319687535,2.0105308178814623,Google,gemini-1.5-pro,2.75
495,-2.5239096691093983,2.3367535030757147,Anthropic,claude-3-opus-20240229,3.0
496,-0.5744116307513932,-0.7884491535857807,Google,gemini-1.5-pro,3.75
497,-0.6645609656271138,0.5316303698783924,OpenAI,gpt-4.1-nano,3.75
498,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
499,-1.1787361398858616,-0.1384133195579575,GROK,grok-3-mini,3.5
500,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
501,-2.994838238296192,-0.7746125979330324,Google,gemini-1.5-pro,2.75
502,1.7558656419176852,0.5177938142256442,Anthropic,claude-3-opus-20240229,4.75
503,-1.1787361398858616,-0.1384133195579575,GROK,grok-3-mini,3.5
504,1.1515411327832168,1.1678296482534674,Anthropic,claude-3-opus-20240229,4.5
505,-0.6181857895482346,0.6766147387645403,Google,gemini-1.5-pro,3.75
506,-0.6181857895482346,0.6766147387645403,OpenAI,gpt-4.1-nano,3.75
507,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
508,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
509,-1.2694130284864693,0.2054076846841399,Anthropic,claude-3-opus-20240229,3.5
510,-1.2251113159647409,-0.2833976884441054,OpenAI,gpt-4.1-nano,3.5
511,1.1515411327832168,1.1678296482534674,GROK,grok-3-mini,4.5
512,2.4065653271310334,0.01274234908396873,Google,gemini-1.5-pro,5.0
513,-1.1792636936107488,-1.1146718387800332,Google,gemini-1.5-pro,3.5
514,-2.4342878879585648,0.04041546038946541,OpenAI,gpt-4.1-nano,3.0
515,-1.1349619810890201,-1.6034772119082785,Anthropic,claude-3-opus-20240229,3.5
516,0.5466890699238611,0.8416069630592148,GROK,grok-3-mini,4.25
517,2.4065653271310334,0.01274234908396873,Google,gemini-1.5-pro,5.0
518,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
519,-0.5744116307513932,-0.7884491535857807,Anthropic,claude-3-opus-20240229,3.75
520,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
521,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
522,0.5466890699238611,0.8416069630592148,OpenAI,gpt-4.1-nano,4.25
523,-2.434815441683452,-0.9358430588326104,Google,gemini-1.5-pro,3.0
524,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
525,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
526,2.4065653271310334,0.01274234908396873,Google,gemini-1.5-pro,5.0
527,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
528,-0.528036454672514,-0.6434647846996329,OpenAI,gpt-4.1-nano,3.75
529,-1.1792636936107488,-1.1146718387800332,GROK,grok-3-mini,3.5
530,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
531,-0.6645609656271138,0.5316303698783924,Anthropic,claude-3-opus-20240229,3.75
532,1.7558656419176852,0.5177938142256442,Google,gemini-1.5-pro,4.75
533,1.1515411327832168,1.1678296482534674,Anthropic,claude-3-opus-20240229,4.5
534,1.1515411327832168,1.1678296482534674,OpenAI,gpt-4.1-nano,4.5
535,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
536,-3.5996903011555474,-1.100835283127285,GROK,grok-3-mini,2.5
537,-0.5744116307513932,-0.7884491535857807,GROK,grok-3-mini,3.75
538,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
539,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
540,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
541,1.1515411327832168,1.1678296482534674,Google,gemini-1.5-pro,4.5
542,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
543,0.5909907824455896,0.3528015899309695,Anthropic,claude-3-opus-20240229,4.25
544,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
545,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
546,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
547,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
548,-0.6202592531053854,0.042824996750147136,GROK,grok-3-mini,3.75
549,0.6368384047995816,-0.47847256040495845,GROK,grok-3-mini,4.25
550,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
551,-1.1792636936107488,-1.1146718387800332,OpenAI,gpt-4.1-nano,3.5
552,-1.22303785240759,0.3503920535702877,Google,gemini-1.5-pro,3.5
553,-0.6187133432731216,-0.2996437804575355,Google,gemini-1.5-pro,3.75
554,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
555,1.1973887551372089,0.3365554979175393,GROK,grok-3-mini,4.5
556,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
557,-0.5744116307513932,-0.7884491535857807,GROK,grok-3-mini,3.75
558,-2.5239096691093983,2.3367535030757147,Anthropic,claude-3-opus-20240229,3.0
559,-1.1787361398858616,-0.1384133195579575,OpenAI,gpt-4.1-nano,3.5
560,-2.3899861754368366,-0.44838991273877987,Google,gemini-1.5-pro,3.0
561,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
562,-0.5744116307513932,-0.7884491535857807,Google,gemini-1.5-pro,3.75
563,-0.6645609656271138,0.5316303698783924,OpenAI,gpt-4.1-nano,3.75
564,-0.5744116307513932,-0.7884491535857807,OpenAI,gpt-4.1-nano,3.75
565,0.5909907824455896,0.3528015899309695,GROK,grok-3-mini,4.25
566,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
567,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
568,1.2411629139340503,-1.1285083944327816,GROK,grok-3-mini,4.5
569,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
570,-1.8299633788240965,-0.6096203736383579,GROK,grok-3-mini,3.25
571,-3.6893120823063805,1.195502759558964,Anthropic,claude-3-opus-20240229,2.5
572,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
573,1.8022408179965643,0.6627781831117918,Anthropic,claude-3-opus-20240229,4.75
574,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
575,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
576,1.1973887551372089,0.3365554979175393,Anthropic,claude-3-opus-20240229,4.5
577,-0.6181857895482346,0.6766147387645403,GROK,grok-3-mini,3.75
578,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
579,1.8017132642716776,-0.3134803361102838,Anthropic,claude-3-opus-20240229,4.75
580,-1.22303785240759,0.3503920535702877,OpenAI,gpt-4.1-nano,3.5
581,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
582,-0.013333726688878951,1.0028374239587927,Google,gemini-1.5-pro,4.0
583,-1.8737375376209378,0.8554435187119631,Google,gemini-1.5-pro,3.25
584,0.5909907824455896,0.3528015899309695,OpenAI,gpt-4.1-nano,4.25
585,1.8022408179965643,0.6627781831117918,OpenAI,gpt-4.1-nano,4.75
586,-1.1792636936107488,-1.1146718387800332,GROK,grok-3-mini,3.5
587,-3.1287617319687535,2.0105308178814623,Google,gemini-1.5-pro,2.75
588,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
589,-1.8737375376209378,0.8554435187119631,Anthropic,claude-3-opus-20240229,3.25
590,0.6368384047995816,-0.47847256040495845,Google,gemini-1.5-pro,4.25
591,1.2416904676589373,-0.1522498752107059,OpenAI,gpt-4.1-nano,4.5
592,1.1515411327832168,1.1678296482534674,GROK,grok-3-mini,4.5
593,1.1515411327832168,1.1678296482534674,Google,gemini-1.5-pro,4.5
594,0.5909907824455896,0.3528015899309695,OpenAI,gpt-4.1-nano,4.25
595,0.5466890699238611,0.8416069630592148,Anthropic,claude-3-opus-20240229,4.25
596,1.1515411327832168,1.1678296482534674,OpenAI,gpt-4.1-nano,4.5
597,1.1515411327832168,1.1678296482534674,Google,gemini-1.5-pro,4.5
598,1.8022408179965643,0.6627781831117918,Anthropic,claude-3-opus-20240229,4.75
599,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
600,1.1515411327832168,1.1678296482534674,Google,gemini-1.5-pro,4.5
601,-2.434815441683452,-0.9358430588326104,Anthropic,claude-3-opus-20240229,3.0
602,-0.6181857895482346,0.6766147387645403,OpenAI,gpt-4.1-nano,3.75
603,1.8017132642716776,-0.3134803361102838,Anthropic,claude-3-opus-20240229,4.75
604,-1.1787361398858616,-0.1384133195579575,GROK,grok-3-mini,3.5
605,-0.6181857895482346,0.6766147387645403,OpenAI,gpt-4.1-nano,3.75
606,-0.5744116307513932,-0.7884491535857807,GROK,grok-3-mini,3.75
607,-1.7835882027452172,-0.46463600475221006,Google,gemini-1.5-pro,3.25
608,-1.1792636936107488,-1.1146718387800332,Google,gemini-1.5-pro,3.5
609,-1.7841157564701042,-1.4408945239742859,Google,gemini-1.5-pro,3.25
610,0.6368384047995816,-0.47847256040495845,GROK,grok-3-mini,4.25
611,-0.6181857895482346,0.6766147387645403,OpenAI,gpt-4.1-nano,3.75
612,-2.3884402656045727,-0.7908586899464626,Anthropic,claude-3-opus-20240229,3.0
613,-1.2683579210366953,2.1579247231282914,GROK,grok-3-mini,3.5
614,0.5909907824455896,0.3528015899309695,Google,gemini-1.5-pro,4.25
615,-0.6181857895482346,0.6766147387645403,GROK,grok-3-mini,3.75
616,-0.6181857895482346,0.6766147387645403,Anthropic,claude-3-opus-20240229,3.75
617,-1.2694130284864693,0.2054076846841399,OpenAI,gpt-4.1-nano,3.5
618,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
619,-1.22303785240759,0.3503920535702877,Anthropic,claude-3-opus-20240229,3.5
620,-2.995365792021079,-1.7508711171551081,Anthropic,claude-3-opus-20240229,2.75
621,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
622,0.5909907824455896,0.3528015899309695,Anthropic,claude-3-opus-20240229,4.25
623,-1.22303785240759,0.3503920535702877,OpenAI,gpt-4.1-nano,3.5
624,-2.3899861754368366,-0.44838991273877987,OpenAI,gpt-4.1-nano,3.0
625,-6.063891067497188,0.3780651648757841,Google,gemini-1.5-pro,1.5
626,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
627,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
628,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
629,-3.643464459952389,0.364228609223036,GROK,grok-3-mini,2.5
630,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
631,1.1515411327832168,1.1678296482534674,Anthropic,claude-3-opus-20240229,4.5
632,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
633,-0.5744116307513932,-0.7884491535857807,OpenAI,gpt-4.1-nano,3.75
634,-0.05816299293549439,0.5153842778649622,GROK,grok-3-mini,4.0
635,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
636,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
637,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
638,1.2411629139340503,-1.1285083944327816,GROK,grok-3-mini,4.5
639,-0.5744116307513932,-0.7884491535857807,GROK,grok-3-mini,3.75
640,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
641,-1.8299633788240965,-0.6096203736383579,OpenAI,gpt-4.1-nano,3.25
642,-3.5996903011555474,-1.100835283127285,Anthropic,claude-3-opus-20240229,2.5
643,-3.038612397093033,0.6904512944172885,OpenAI,gpt-4.1-nano,2.75
644,-4.249862432644009,0.3804747012364663,Google,gemini-1.5-pro,2.25
645,-0.01386128041376598,0.02657890473671703,GROK,grok-3-mini,4.0
646,0.5466890699238611,0.8416069630592148,Anthropic,claude-3-opus-20240229,4.25
647,-1.2251113159647409,-0.2833976884441054,Anthropic,claude-3-opus-20240229,3.5
648,-0.6645609656271138,0.5316303698783924,GROK,grok-3-mini,3.75
649,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
650,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
651,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
652,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
653,-0.5744116307513932,-0.7884491535857807,OpenAI,gpt-4.1-nano,3.75
654,-1.1792636936107488,-1.1146718387800332,OpenAI,gpt-4.1-nano,3.5
655,-3.038612397093033,0.6904512944172885,GROK,grok-3-mini,2.75
656,-2.9489906159421997,-1.6058867482689603,Anthropic,claude-3-opus-20240229,2.75
657,-1.1792636936107488,-1.1146718387800332,Google,gemini-1.5-pro,3.5
658,-2.3899861754368366,-0.44838991273877987,GROK,grok-3-mini,3.0
659,-2.3905137291617233,-1.4246484319608557,Anthropic,claude-3-opus-20240229,3.0
660,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
661,0.5909907824455896,0.3528015899309695,Anthropic,claude-3-opus-20240229,4.25
662,-0.01386128041376598,0.02657890473671703,Anthropic,claude-3-opus-20240229,4.0
663,-1.8299633788240965,-0.6096203736383579,GROK,grok-3-mini,3.25
664,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
665,1.1973887551372089,0.3365554979175393,GROK,grok-3-mini,4.5
666,1.1515411327832168,1.1678296482534674,GROK,grok-3-mini,4.5
667,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
668,-0.5744116307513932,-0.7884491535857807,Google,gemini-1.5-pro,3.75
669,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
670,2.4065653271310334,0.01274234908396873,Anthropic,claude-3-opus-20240229,5.0
671,-0.5749391844762802,-1.7647076728078563,GROK,grok-3-mini,3.75
672,-1.1792636936107488,-1.1146718387800332,Anthropic,claude-3-opus-20240229,3.5
673,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
674,1.1515411327832168,1.1678296482534674,OpenAI,gpt-4.1-nano,4.5
675,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
676,-1.1792636936107488,-1.1146718387800332,OpenAI,gpt-4.1-nano,3.5
677,-1.22303785240759,0.3503920535702877,GROK,grok-3-mini,3.5
678,0.6368384047995816,-0.47847256040495845,GROK,grok-3-mini,4.25
679,-1.1792636936107488,-1.1146718387800332,OpenAI,gpt-4.1-nano,3.5
680,1.8017132642716776,-0.3134803361102838,Google,gemini-1.5-pro,4.75
681,1.8017132642716776,-0.3134803361102838,Anthropic,claude-3-opus-20240229,4.75
682,-1.1349619810890201,-1.6034772119082785,Anthropic,claude-3-opus-20240229,3.5
683,-2.4342878879585648,0.04041546038946541,Google,gemini-1.5-pro,3.0
684,2.4065653271310334,0.01274234908396873,GROK,grok-3-mini,5.0
685,-1.1792636936107488,-1.1146718387800332,OpenAI,gpt-4.1-nano,3.5
686,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
687,-1.7835882027452172,-0.46463600475221006,Google,gemini-1.5-pro,3.25
688,-1.22303785240759,0.3503920535702877,Anthropic,claude-3-opus-20240229,3.5
689,-0.01386128041376598,0.02657890473671703,OpenAI,gpt-4.1-nano,4.0
690,-0.01386128041376598,0.02657890473671703,Google,gemini-1.5-pro,4.0
691,1.1973887551372089,0.3365554979175393,Anthropic,claude-3-opus-20240229,4.5
692,2.4065653271310334,0.01274234908396873,OpenAI,gpt-4.1-nano,5.0
693,-3.5996903011555474,-1.100835283127285,GROK,grok-3-mini,2.5
694,-1.8299633788240965,-0.6096203736383579,Anthropic,claude-3-opus-20240229,3.25
695,-1.8299633788240965,-0.6096203736383579,Anthropic,claude-3-opus-20240229,3.25
696,-2.994838238296192,-0.7746125979330324,Google,gemini-1.5-pro,2.75
